Customer_key,Customer_ID,First_name,Last_name,Country,Birthdate,Marital_status,Gender,Creation_date
17414,28413,Dalton,Martinez,United Kingdom,1981-09-09,Married,Male,2026-01-25
17415,28414,Bradley,Luo,France,1983-12-18,Single,Male,2026-01-25
17416,28415,Melissa,Rogers,United Kingdom,1974-12-16,Married,Female,2026-01-25
17417,28416,Roger,Black,United Kingdom,1974-12-16,Married,Male,2026-01-25
17418,28417,Ashlee,Lal,United Kingdom,1973-08-14,Married,Female,2026-01-25
17419,28418,Kelli,Zhu,France,1967-08-24,Married,Female,2026-01-25
17420,28419,Cheryl,Suarez,France,1967-08-14,Married,Female,2026-01-25
17421,28420,Tracy,Chapman,France,1968-03-09,Married,Female,2026-01-25
17422,28421,Monica,Gonzalez,Germany,1984-02-12,Single,Female,2026-01-25
17423,28422,Joy,Moyer,France,1983-01-03,Single,Female,2026-01-25
17424,28423,Victor,Ortega,Germany,1983-05-22,Single,Male,2026-01-25
17425,28424,Neil,Romero,United Kingdom,1982-07-20,Single,Male,2026-01-25
17426,28425,Gilbert,Nara,United Kingdom,1983-03-21,Single,Male,2026-01-25
17427,28426,Melvin,Xie,United Kingdom,1983-02-15,Single,Male,2026-01-25
17428,28427,Yolanda,Deng,United Kingdom,1982-10-08,Single,Female,2026-01-25
17429,28428,Ebony,Alvarez,United Kingdom,1982-12-07,Single,Female,2026-01-25
17430,28429,Devin,Bell,France,1982-01-06,Single,Male,2026-01-25
17431,28430,Armando,Suarez,Germany,1980-11-29,Married,Male,2026-01-25
17432,28431,Tyrone,Sanz,France,1981-05-22,Married,Male,2026-01-25
17433,28432,Bruce,Carlson,Germany,1980-12-21,Single,Male,2026-01-25
17434,28433,Deborah,Shen,France,1981-11-22,Single,Female,2026-01-25
17435,28434,Brian,Lauer,Germany,1981-08-01,Single,Male,2026-01-25
17436,28435,Edwin,Liu,Germany,1981-10-09,Married,Male,2026-01-25
17437,28436,Derrick,Carlson,United Kingdom,1981-11-29,Single,Male,2026-01-25
17438,28437,Mary,Smith,United Kingdom,1981-11-11,Single,Female,2026-01-25
17439,28438,Heidi,Sanchez,United Kingdom,1981-12-30,Single,Female,2026-01-25
17440,28439,Olivia,Gray,United Kingdom,1981-05-11,Single,Female,2026-01-25
17441,28440,Allison,Ramirez,France,1980-12-02,Single,Female,2026-01-25
17442,28441,Peter,Nath,France,1980-04-14,Single,Male,2026-01-25
17443,28442,Phillip,Prasad,France,1979-11-08,Single,Male,2026-01-25
17444,28443,Alfredo,Dominguez,France,1981-06-16,Single,Male,2026-01-25
17445,28444,Pedro,Sai,France,1981-05-18,Single,Male,2026-01-25
17446,28445,Shaun,She,Germany,1981-06-17,Single,Male,2026-01-25
17447,28446,Mayra,Subram,United Kingdom,1980-12-01,Married,Female,2026-01-25
17448,28447,Dalton,Walker,France,1978-11-03,Single,Male,2026-01-25
17449,28448,Katherine,Campbell,United Kingdom,1978-11-08,Married,Female,2026-01-25
17450,28449,Jarred,Gill,France,1975-07-10,Married,Male,2026-01-25
17451,28450,Nelson,Martin,Germany,1967-08-14,Single,Male,2026-01-25
17452,28451,Nichole,Chander,United Kingdom,1968-02-01,Married,Female,2026-01-25
17453,28452,Alexandra,Young,France,1967-05-03,Single,Female,2026-01-25
17454,28453,Valerie,Lin,Germany,1966-07-09,Married,Female,2026-01-25
17455,28454,Shawna,Simpson,Germany,1972-05-05,Married,Female,2026-01-25
17456,28455,Raymond,Sara,Germany,1972-06-02,Married,Male,2026-01-25
17457,28456,Todd,Xu,France,1972-06-17,Married,Male,2026-01-25
17458,28457,Bruce,Gonzalez,France,1941-03-30,Single,Male,2026-01-25
17459,28458,Casey,She,France,1967-12-07,Single,Female,2026-01-25
17460,28459,Dana,Muñoz,United Kingdom,1963-11-11,Married,Female,2026-01-25
17461,28460,Nathan,Powell,France,1963-12-02,Married,Male,2026-01-25
17462,28461,Joe,Dominguez,Germany,1968-09-13,Married,Male,2026-01-25
17463,28462,Kendra,Serrano,France,1962-09-19,Married,Female,2026-01-25
17464,28463,Emmanuel,Arun,United Kingdom,1962-12-11,Single,Male,2026-01-25
17465,28464,Eddie,Hernandez,France,1961-11-08,Married,Male,2026-01-25
17466,28465,Wendy,Serrano,Germany,1967-09-14,Married,Female,2026-01-25
17467,28466,Marco,Chandra,France,1962-03-21,Single,Male,2026-01-25
17468,28467,Tasha,Tang,Germany,1971-08-08,Married,Female,2026-01-25
17469,28468,Melody,Harrison,United Kingdom,1960-08-28,Married,Female,2026-01-25
17470,28469,Morgan,Green,United Kingdom,1960-10-01,Married,Female,2026-01-25
17471,28470,Tamara,Tang,France,1959-08-19,Married,Female,2026-01-25
17472,28471,Phillip,Sullivan,France,1960-02-21,Single,Male,2026-01-25
17473,28472,Kellie,Ramos,Germany,1944-01-11,Married,Female,2026-01-25
17474,28473,Bruce,Rodriguez,United Kingdom,1945-04-22,Single,Male,2026-01-25
17475,28474,Terrence,Nara,United Kingdom,1946-01-19,Single,Male,2026-01-25
17476,28475,Bruce,Ramos,France,1946-12-09,Single,Male,2026-01-25
17477,28476,Bradley,Xie,France,1952-10-08,Single,Male,2026-01-25
17478,28477,Kenneth,Tang,United Kingdom,1947-03-03,Married,Male,2026-01-25
17479,28478,Riley,Long,France,1949-04-14,Single,Female,2026-01-25
17480,28479,Marvin,Gomez,Australia,1985-12-05,Single,Male,2026-01-25
17481,28480,Arthur,Vazquez,Australia,1986-02-25,Single,Male,2026-01-25
17482,28481,Kristine,Moreno,Australia,1984-07-14,Married,Female,2026-01-25
17483,28482,Jaime,She,Australia,1983-08-06,Single,Male,2026-01-25
17484,28483,Tara,Raje,Australia,1981-10-22,Single,Female,2026-01-25
17485,28484,Harold,Raman,Australia,1985-03-12,Married,Male,2026-01-25
17486,28485,Bianca,Wu,Australia,1983-08-02,Single,Female,2026-01-25
17487,28486,Rebekah,Chandra,Australia,1984-04-06,Married,Female,2026-01-25
17488,28487,Gerald,Gill,Australia,1984-04-01,Single,Male,2026-01-25
17489,28488,Reginald,Travers,Australia,1983-05-06,Single,Male,2026-01-25
17490,28489,Jeffery,Zhu,Germany,1949-02-23,Single,Male,2026-01-25
17491,28490,Krista,Ramos,Germany,1949-03-20,Single,Female,2026-01-25
17492,28491,Cassie,Jai,France,1966-10-20,Single,Female,2026-01-25
17493,28492,Bethany,Tang,France,1966-11-04,Married,Female,2026-01-25
17494,28493,Morgan,Wilson,Germany,1967-05-21,Married,Female,2026-01-25
17495,28494,Ross,Martinez,Germany,1983-10-19,Single,Male,2026-01-25
17496,28495,Catherine,Morgan,France,1966-05-19,Single,Female,2026-01-25
17497,28496,Adam,Shan,France,1971-08-05,Single,Male,2026-01-25
17498,28497,Alvin,Yang,Germany,1966-03-11,Single,Male,2026-01-25
17499,28498,Tabitha,Ruiz,France,1970-04-07,Single,Female,2026-01-25
17500,28499,Lydia,Srini,Germany,1970-12-03,Single,Female,2026-01-25
17501,28500,Jermaine,Gonzalez,Germany,1965-05-15,Single,Male,2026-01-25
17502,28501,Gerald,Perez,Germany,1965-03-03,Single,Male,2026-01-25
17503,28502,Dominique,Jordan,Germany,1965-04-09,Single,Female,2026-01-25
17504,28503,Jay,Sanz,United Kingdom,1970-10-05,Single,Male,2026-01-25
17505,28504,Reginald,Gomez,France,1969-09-21,Single,Male,2026-01-25
17506,28505,Barbara,Xie,Germany,1963-09-05,Married,Female,2026-01-25
17507,28506,Ruth,Schmidt,France,1966-05-04,Single,Female,2026-01-25
17508,28507,Deanna,Suri,Germany,1964-12-05,Married,Female,2026-01-25
17509,28508,Jaime,Romero,United Kingdom,1965-04-15,Married,Female,2026-01-25
17510,28509,Audrey,Diaz,Germany,1964-08-18,Single,Female,2026-01-25
17511,28510,Gregory,Andersen,France,1964-09-19,Single,Male,2026-01-25
17512,28511,Chase,Rivera,United Kingdom,1981-03-13,Single,Male,2026-01-25
17513,28512,Dwayne,Alonso,France,1981-11-08,Single,Male,2026-01-25
17514,28513,Molly,Fernandez,Germany,1976-01-21,Married,Female,2026-01-25
17515,28514,Lisa,Chen,France,1974-12-09,Single,Female,2026-01-25
17516,28515,Tony,Lal,United Kingdom,1980-12-23,Married,Male,2026-01-25
17517,28516,Vincent,Lin,United Kingdom,1975-10-11,Single,Male,2026-01-25
17518,28517,Troy,Gonzalez,United Kingdom,1975-01-23,Single,Male,2026-01-25
17519,28518,Tammy,Sanchez,Germany,1975-05-17,Single,Female,2026-01-25
17520,28519,Jésus,Ramos,France,1975-04-14,Married,Male,2026-01-25
17521,28520,Susan,Liang,France,1974-10-03,Married,Female,2026-01-25
17522,28521,Bradley,Tang,Germany,1975-03-15,Single,Male,2026-01-25
17523,28522,Rosa,Ma,Germany,1980-07-03,Married,Female,2026-01-25
17524,28523,Charles,James,United Kingdom,1980-01-06,Single,Male,2026-01-25
17525,28524,Paula,Gill,United Kingdom,1975-03-08,Married,Female,2026-01-25
17526,28525,Dominic,Rodriguez,United Kingdom,1958-05-04,Single,Male,2026-01-25
17527,28526,Luke,Yang,United Kingdom,1964-07-05,Single,Male,2026-01-25
17528,28527,Dwayne,Rubio,United Kingdom,1973-12-19,Single,Male,2026-01-25
17529,28528,Tasha,Chande,Germany,1979-06-16,Married,Female,2026-01-25
17530,28529,Tara,Chande,France,1973-12-06,Single,Female,2026-01-25
17531,28530,Gavin,Powell,United Kingdom,1974-03-15,Single,Male,2026-01-25
17532,28531,Jared,Reed,Germany,1974-05-06,Single,Male,2026-01-25
17533,28532,Tony,Xie,France,1974-06-05,Married,Male,2026-01-25
17534,28533,Clayton,Sun,Australia,1976-04-08,Single,Male,2026-01-25
17535,28534,Sabrina,Romero,Australia,1970-12-03,Married,Female,2026-01-25
17536,28535,Leslie,Ferrier,Australia,1979-01-06,Single,Female,2026-01-25
17537,28536,Martha,Guo,Australia,1969-08-14,Married,Female,2026-01-25
17538,28537,Christian,Hayes,Australia,1932-01-13,Single,Male,2026-01-25
17539,28538,Jerome,Sanz,Germany,1978-11-16,Single,Male,2026-01-25
17540,28539,Barbara,Zhou,France,1979-02-02,Single,Female,2026-01-25
17541,28540,Leah,Zhang,France,1980-05-25,Married,Female,2026-01-25
17542,28541,Isabella,Perez,France,1979-10-01,Single,Female,2026-01-25
17543,28542,Martha,Zhao,France,1985-02-14,Single,Female,2026-01-25
17544,28543,Roger,Ye,Germany,,Single,Male,2026-01-25
17545,28544,Nicolas,Shan,Germany,1985-04-14,Single,Male,2026-01-25
17546,28545,Micheal,Ramos,France,1986-03-17,Married,Male,2026-01-25
17547,28546,Alisha,Xu,France,1986-02-23,Married,Female,2026-01-25
17548,28547,April,Shen,France,1986-01-09,Single,Female,2026-01-25
17549,28548,Krista,Ortega,Germany,1986-05-17,Single,Female,2026-01-25
17550,28549,Lydia,Subram,United Kingdom,1980-01-22,Married,Female,2026-01-25
17551,28550,Wayne,Andersen,France,1978-06-18,Single,Male,2026-01-25
17552,28551,Warren,Xu,France,1978-06-11,Single,Male,2026-01-25
17553,28552,Holly,Subram,United Kingdom,1978-04-13,Single,Female,2026-01-25
17554,28553,Sabrina,Serrano,France,1978-07-22,Married,Female,2026-01-25
17555,28554,Natalie,Sanders,Germany,1984-03-07,Married,Female,2026-01-25
17556,28555,Monique,Serrano,Germany,1979-01-09,Married,Female,2026-01-25
17557,28556,Isabel,Gonzales,Germany,1978-12-18,Married,Female,2026-01-25
17558,28557,Casey,Alvarez,United Kingdom,1979-05-14,Married,Male,2026-01-25
17559,28558,Dawn,Stone,Germany,1977-07-02,Single,Female,2026-01-25
17560,28559,Billy,Gutierrez,France,1983-07-24,Married,Male,2026-01-25
17561,28560,Peggy,Smith,France,1983-04-03,Single,Female,2026-01-25
17562,28561,Carlos,Kelly,United Kingdom,1977-04-13,Single,Male,2026-01-25
17563,28562,Phillip,Martinez,France,1978-01-07,Married,Male,2026-01-25
17564,28563,Dennis,Cai,Germany,1983-12-23,Single,Male,2026-01-25
17565,28564,Alisha,Deng,Germany,1983-09-07,Single,Female,2026-01-25
17566,28565,James,Allen,Germany,1977-03-13,Single,Male,2026-01-25
17567,28566,Colin,Sun,Germany,1976-12-20,Single,Male,2026-01-25
17568,28567,Ann,Kapoor,France,1977-06-21,Single,Female,2026-01-25
17569,28568,Daisy,Alonso,Germany,1975-10-11,Married,Female,2026-01-25
17570,28569,Dustin,Jai,France,1982-09-21,Married,Male,2026-01-25
17571,28570,Jenna,Turner,United Kingdom,1977-06-22,Single,Female,2026-01-25
17572,28571,Anna,Torres,United States,1980-04-10,Single,Female,2026-01-25
17573,28572,Jeffery,Ye,United States,1979-07-02,Married,Male,2026-01-25
17574,28573,Tyrone,Gill,United States,1979-10-07,Single,Male,2026-01-25
17575,28574,Kayla,Flores,Canada,1979-11-16,Single,Female,2026-01-25
17576,28575,Linda,Gutierrez,Canada,1981-03-03,Single,Female,2026-01-25
17577,28576,Sunil,Uppal,United States,1971-10-04,Married,Male,2026-01-25
17578,28577,Austin,Harris,United States,1971-11-05,Married,Male,2026-01-25
17579,28578,Zoe,Rogers,United States,1983-04-03,Single,Female,2026-01-25
17580,28579,Grace,Ross,United States,1971-12-16,Single,Female,2026-01-25
17581,28580,Aimee,Liu,United States,1977-01-02,Married,Female,2026-01-25
17582,28581,Allison,Collins,Canada,1960-02-14,Single,Female,2026-01-25
17583,28582,Olivia,Hall,United States,1960-02-23,Single,Female,2026-01-25
17584,28583,Ryan,Long,United States,1959-08-25,Married,Male,2026-01-25
17585,28584,Rolando,Smith,United States,1959-10-31,Married,Female,2026-01-25
17586,28585,Julian,Russell,United States,1965-09-30,Single,Male,2026-01-25
17587,28586,Gabriel,Diaz,United States,1965-07-19,Married,Male,2026-01-25
17588,28587,Xavier,Harris,United States,1959-08-24,Married,Male,2026-01-25
17589,28588,Emma,Griffin,United States,1959-11-29,Married,Female,2026-01-25
17590,28589,John,Walker,Canada,1972-06-10,Single,Male,2026-01-25
17591,28590,Gabriel,Jai,United States,1961-01-14,Single,Male,2026-01-25
17592,28591,Mary,Collins,United States,1961-02-10,Single,Female,2026-01-25
17593,28592,Alyssa,Johnson,United States,1961-01-20,Single,Female,2026-01-25
17594,28593,Faith,Peterson,United States,1960-07-06,Single,Female,2026-01-25
17595,28594,Sydney,Cooper,United States,1966-05-04,Single,Female,2026-01-25
17596,28595,Xavier,James,United States,1960-08-08,Single,Male,2026-01-25
17597,28596,Haley,Butler,United States,1961-04-03,Single,Female,2026-01-25
17598,28597,Brianna,Harris,United States,1960-12-23,Single,Female,2026-01-25
17599,28598,Wyatt,Russell,United States,1960-12-10,Married,Male,2026-01-25
17600,28599,Stephanie,Perry,United States,1971-09-18,Single,Female,2026-01-25
17601,28600,Destiny,Clark,Canada,1971-08-22,Single,Female,2026-01-25
17602,28601,Christian,Gonzales,United States,1961-06-02,Single,Male,2026-01-25
17603,28602,Isabella,Morgan,Canada,1961-10-08,Single,Female,2026-01-25
17604,28603,Brian,Bell,United States,1967-09-03,Married,Male,2026-01-25
17605,28604,Allison,James,United States,1961-12-01,Single,Female,2026-01-25
17606,28605,Caleb,Coleman,United States,1967-09-20,Single,Male,2026-01-25
17607,28606,Joshua,Wilson,United States,1961-10-02,Single,Male,2026-01-25
17608,28607,Hunter,Sharma,United States,1962-04-22,Single,Male,2026-01-25
17609,28608,Brian,Richardson,Canada,1961-09-30,Single,Male,2026-01-25
17610,28609,Jose,Harris,United States,1962-04-11,Married,Male,2026-01-25
17611,28610,Jacqueline,Bailey,United States,1962-04-08,Married,Female,2026-01-25
17612,28611,Christian,Alexander,United States,1962-05-31,Single,Male,2026-01-25
17613,28612,Gabriel,Roberts,United States,1962-01-12,Single,Male,2026-01-25
17614,28613,James,Campbell,United States,1961-12-18,Married,Male,2026-01-25
17615,28614,Luis,Jenkins,United States,1962-11-12,Single,Male,2026-01-25
17616,28615,Jonathan,Flores,United States,1973-12-05,Married,Male,2026-01-25
17617,28616,Sarah,Harris,United States,1974-01-01,Single,Female,2026-01-25
17618,28617,Noah,Davis,United States,1962-12-25,Single,Male,2026-01-25
17619,28618,Katelyn,Bailey,United States,1969-09-18,Married,Female,2026-01-25
17620,28619,Brianna,Bailey,United States,1963-08-08,Married,Female,2026-01-25
17621,28620,Cole,Richardson,Canada,1969-08-30,Married,Male,2026-01-25
17622,28621,Kristen,Liu,United States,1969-09-21,Married,Female,2026-01-25
17623,28622,Julia,Cooper,United States,1975-03-09,Married,Female,2026-01-25
17624,28623,Marcus,Turner,United States,1969-02-28,Married,Male,2026-01-25
17625,28624,Carson,Jenkins,Canada,1964-01-22,Single,Male,2026-01-25
17626,28625,Logan,Griffin,United States,1964-07-11,Single,Male,2026-01-25
17627,28626,Bailey,Hernandez,Canada,1981-02-16,Single,Female,2026-01-25
17628,28627,Edward,Collins,United States,1964-12-19,Single,Male,2026-01-25
17629,28628,Courtney,Phillips,United States,1964-07-05,Single,Female,2026-01-25
17630,28629,Cynthia,Madan,United States,1965-02-02,Married,Female,2026-01-25
17631,28630,Jack,Zimmerman,Canada,1970-11-09,Single,Male,2026-01-25
17632,28631,Isaiah,Phillips,Canada,1978-03-19,Single,Male,2026-01-25
17633,28632,Kathryn,Nath,United States,1979-03-11,Married,Female,2026-01-25
17634,28633,Christina,Howard,United States,1979-01-23,Single,Female,2026-01-25
17635,28634,Nathan,Mitchell,United States,1978-09-19,Single,Male,2026-01-25
17636,28635,Levi,Gonzalez,United States,1984-02-04,Married,Male,2026-01-25
17637,28636,Victoria,Bryant,United States,1978-09-23,Married,Female,2026-01-25
17638,28637,Brandon,Lee,United States,1978-10-05,Married,Male,2026-01-25
17639,28638,Alexandra,Thompson,United States,1978-12-09,Single,Female,2026-01-25
17640,28639,Jacqueline,Morgan,United States,1979-04-23,Married,Female,2026-01-25
17641,28640,Bryce,Cook,Canada,1977-08-02,Single,Male,2026-01-25
17642,28641,Brittany,Butler,United States,1982-01-12,Married,Female,2026-01-25
17643,28642,Lauren,Ward,United States,1977-01-01,Married,Female,2026-01-25
17644,28643,Xavier,Gray,United States,1982-05-09,Married,Male,2026-01-25
17645,28644,Martha,Chow,United States,1982-10-30,Married,Female,2026-01-25
17646,28645,Martin,Fernandez,United States,1976-10-11,Married,Male,2026-01-25
17647,28646,Alexis,Moore,Canada,1977-11-29,Married,Female,2026-01-25
17648,28647,Hannah,Foster,Canada,1983-09-06,Married,Female,2026-01-25
17649,28648,Dylan,Harris,Canada,1977-10-22,Married,Male,2026-01-25
17650,28649,Nathan,Martinez,United States,1978-04-11,Single,Male,2026-01-25
17651,28650,Jessica,Clark,United States,1975-08-06,Married,Female,2026-01-25
17652,28651,Lauren,Brown,United States,1975-08-10,Married,Female,2026-01-25
17653,28652,Mariah,Murphy,Canada,1975-12-21,Married,Female,2026-01-25
17654,28653,Grace,Williams,United States,1976-03-08,Married,Female,2026-01-25
17655,28654,Miguel,Nelson,United States,1976-01-05,Married,Male,2026-01-25
17656,28655,Devin,Smith,United States,1975-06-01,Married,Male,2026-01-25
17657,28656,Lucas,Murphy,Canada,1974-11-19,Married,Male,2026-01-25
17658,28657,Ryan,Hayes,United States,1975-05-05,Single,Male,2026-01-25
17659,28658,Jasmine,Bailey,United States,1974-11-17,Single,Female,2026-01-25
17660,28659,Vanessa,Simmons,Canada,1974-09-09,Single,Female,2026-01-25
17661,28660,Justin,Anderson,United States,1977-05-14,Single,Male,2026-01-25
17662,28661,Dalton,Ward,United States,1982-04-06,Single,Male,2026-01-25
17663,28662,Isaiah,Murphy,United States,1977-01-17,Single,Male,2026-01-25
17664,28663,Marcus,Coleman,Canada,1974-12-02,Single,Male,2026-01-25
17665,28664,Ashlee,Sharma,United States,1974-04-25,Single,Female,2026-01-25
17666,28665,Donna,Anand,United States,1979-03-02,Married,Female,2026-01-25
17667,28666,Kelvin,Zhu,United States,1979-10-18,Married,Male,2026-01-25
17668,28667,Devin,Williams,United States,1974-06-26,Single,Male,2026-01-25
17669,28668,Jeremy,Parker,Canada,1973-03-07,Single,Male,2026-01-25
